Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,-9999
163,Daniel Baier,de GER,MF,Augsburg,de Bundesliga,35,1984,21.6,35,1.62,31,0,0,1,2,1,2,0.09,2,0,0,0,0,0,f261abcb
164,Leon Bailey,jm JAM,FWMF,Leverkusen,de Bundesliga,21,1997,12.1,42,3.47,23,9,3,4,2,1,9,0.74,5,2,0,1,1,0,3a233281
165,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,a1232f4e
166,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,26,1993,14.1,6,0.43,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5065d67d
167,Leighton Baines,eng ENG,DF,Everton,eng Premier League,34,1984,4.5,15,3.34,9,5,0,0,1,0,0,0.00,0,0,0,0,0,0,b18095b6
168,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,17,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,be13e5a8
169,Tiemoué Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,24,1994,19.1,39,2.04,25,0,6,2,4,2,4,0.21,3,0,1,0,0,0,59bf127b
170,Lewis Baker,eng ENG,MF,Düsseldorf,de Bundesliga,24,1995,6.1,20,3.30,7,3,4,3,3,0,2,0.33,1,0,0,1,0,0,1b278bf5
171,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,a8567629
172,Ridle Baku,de GER,DFMF,Mainz 05,de Bundesliga,21,1998,26.1,81,3.10,65,5,4,2,5,0,12,0.46,11,1,0,0,0,0,442b56fa
173,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,8,0.61,5,0,1,2,0,0,0,0.00,0,0,0,0,0,0,3626f7d9
174,Keita Baldé,sn SEN,FWMF,Monaco,fr Ligue 1,24,1995,9.5,30,3.15,21,0,2,4,3,0,5,0.52,3,0,0,1,1,0,509a4ccb
175,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,26,1993,38.0,71,1.87,54,5,6,0,6,0,6,0.16,4,0,1,0,1,0,394854c4
176,Gareth Bale,wls WAL,FWMF,Real Madrid,es La Liga,30,1989,12.1,36,2.98,22,2,5,4,3,0,7,0.58,6,0,0,1,0,0,a58bb1e1
177,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,4,0.64,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,1fe67e86
178,Leonardo Balerdi,ar ARG,DFMF,Dortmund,de Bundesliga,20,1999,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7c3ed041
179,Marco Ballarini,it ITA,MF,Udinese,it Serie A,18,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,8cb494c9
180,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,22,1997,18.7,31,1.66,20,3,3,1,3,1,0,0.00,0,0,0,0,0,0,f449640d
181,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,39,1980,4.5,8,1.80,4,2,0,2,0,0,0,0.00,0,0,0,0,0,0,4e7bfc23
182,Mario Balotelli,it ITA,FW,Brescia,it Serie A,28,1990,15.6,36,2.31,18,0,2,7,9,0,1,0.06,1,0,0,0,0,0,8ff07990
183,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,6,0.97,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7fecbcdb
184,Jonathan Bamba,fr FRA,FWMF,Lille,fr Ligue 1,23,1996,21.5,86,4.00,49,13,11,7,6,0,7,0.33,5,0,0,1,1,0,b2bd0f6c
185,Éver Banega,ar ARG,MF,Sevilla,es La Liga,31,1988,27.5,133,4.83,80,43,2,2,5,1,11,0.40,6,3,1,0,1,0,fa937f7a
186,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,11,0.45,11,0,0,0,0,0,1,0.04,1,0,0,0,0,0,0821331c
187,Antonín Barák,cz CZE,MFFW,Udinese,it Serie A,24,1994,2.2,8,3.71,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0,01efac19
188,Antonín Barák,cz CZE,MF,Lecce,it Serie A,24,1994,15.2,47,3.09,41,0,1,3,2,0,5,0.33,4,0,1,0,0,0,01efac19
189,Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5.0,6,1.20,4,1,0,0,1,0,1,0.20,1,0,0,0,0,0,c010b898
190,Danilo Barbosa,br BRA,DFMF,Nice,fr Ligue 1,23,1996,12.5,20,1.60,17,0,0,1,1,1,2,0.16,2,0,0,0,0,0,0557ff4f
191,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,2,4.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1ddbc7ca
192,Enis Bardhi,mk MKD,MF,Levante,es La Liga,24,1995,23.5,78,3.32,46,10,11,8,3,0,8,0.34,3,0,2,2,1,0,cac2537b
193,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21.0,22,1.05,14,4,0,1,0,3,2,0.10,0,1,0,0,0,1,1ae30132
194,Nicolò Barella,it ITA,MF,Inter,it Serie A,22,1997,22.4,61,2.73,50,1,3,2,5,0,5,0.22,4,0,0,0,1,0,6928979a
195,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,30,1989,6.5,12,1.85,12,0,0,0,0,0,2,0.31,2,0,0,0,0,0,3f7cd8f1
196,Antonino Barillà,it ITA,MF,Parma,it Serie A,31,1988,18.8,23,1.23,17,2,0,2,2,0,3,0.16,3,0,0,0,0,0,a64cbd35
197,Kike Barja,es ESP,MFFW,Osasuna,es La Liga,22,1997,3.5,11,3.16,8,0,1,2,0,0,2,0.58,2,0,0,0,0,0,aad53e64
198,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,25,1993,12.3,52,4.24,35,1,6,5,3,2,6,0.49,5,0,0,1,0,0,3a24769f
199,Aymen Barkok,ma MAR,FWMF,Düsseldorf,de Bundesliga,21,1998,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,a2a85828
200,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,29,1989,15.0,24,1.60,16,0,1,2,5,0,3,0.20,2,0,0,0,1,0,2691c772
201,Harvey Barnes,eng ENG,MFFW,Leicester City,eng Premier League,21,1997,23.1,87,3.76,66,0,11,6,4,0,16,0.69,11,0,4,1,0,0,3ea50f67
202,Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,7.1,20,2.81,17,1,2,0,0,0,4,0.56,3,0,1,0,0,0,487d9b09
203,Antonio Barreca,it ITA,DFFW,Genoa,it Serie A,24,1995,12.2,15,1.23,11,2,1,1,0,0,1,0.08,1,0,0,0,0,0,6a189491
204,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,10.4,19,1.82,15,1,0,0,2,1,3,0.29,3,0,0,0,0,0,00242b75
205,Ander Barrenetxea,es ESP,FWMF,Real Sociedad,es La Liga,17,2001,4.9,19,3.86,16,0,3,0,0,0,1,0.20,1,0,0,0,0,0,200e89e1
206,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,35,1984,1.0,2,2.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,43a1bea5
207,Musa Barrow,gm GAM,FWMF,Bologna,it Serie A,20,1998,15.0,80,5.32,52,8,12,6,2,0,10,0.66,5,0,4,1,0,0,e5bf73f3
208,Musa Barrow,gm GAM,FWMF,Atalanta,it Serie A,20,1998,2.1,9,4.26,4,0,1,3,1,0,2,0.95,2,0,0,0,0,0,e5bf73f3
209,Fin Bartels,de GER,MFFW,Werder Bremen,de Bundesliga,32,1987,3.8,11,2.93,9,0,1,1,0,0,0,0.00,0,0,0,0,0,0,acc7b7ec
210,Marc Bartra,es ESP,DFMF,Betis,es La Liga,28,1991,28.0,17,0.61,13,0,2,2,0,0,2,0.07,1,0,0,1,0,0,b742cc0d
211,Daniele Baselli,it ITA,MF,Torino,it Serie A,27,1992,14.2,41,2.89,25,14,0,1,0,1,4,0.28,2,1,0,1,0,0,ea06dd97
212,Chris Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36.0,27,0.75,24,1,2,0,0,0,3,0.08,3,0,0,0,0,0,1aa84968
213,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,22,1996,11.0,35,3.18,22,12,1,0,0,0,4,0.36,1,3,0,0,0,0,80556f08
214,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,65391fa7
215,Gil Bastião Dias,pt POR,MFDF,Granada,es La Liga,22,1996,4.0,16,4.04,12,0,1,1,0,2,3,0.76,2,0,0,0,0,1,e61bdd69
216,Gil Bastião Dias,pt POR,DFMF,Monaco,fr Ligue 1,22,1996,11.7,31,2.64,19,2,2,5,2,1,3,0.26,1,0,0,1,1,0,e61bdd69
217,Borja Bastón,es ESP,MFFW,Aston Villa,eng Premier League,26,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,8c44e37b
218,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,36,1.69,29,1,2,3,0,1,2,0.09,2,0,0,0,0,0,75b86fb3
219,Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,7,0.82,3,0,3,0,1,0,0,0.00,0,0,0,0,0,0,c01c66d9
220,Oliver Batista-Meier,de GER,MF,Bayern Munich,de Bundesliga,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,b7828a08
221,Michy Batshuayi,be BEL,FW,Chelsea,eng Premier League,25,1993,2.7,7,2.64,5,0,1,1,0,0,2,0.75,1,0,0,1,0,0,2973d8ff
222,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,27,1992,15.5,38,2.46,19,13,0,2,2,2,4,0.26,1,1,0,0,1,1,0f9b8301
223,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30.0,4,0.13,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,47064058
224,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,31,1988,19.9,34,1.71,31,0,0,3,0,0,4,0.20,4,0,0,0,0,0,69374ff5
225,Christoph Baumgartner,at AUT,MFFW,Hoffenheim,de Bundesliga,19,1999,16.6,52,3.13,29,3,6,8,6,0,4,0.24,1,1,0,2,0,0,437f2b00
226,Noah Joel Sarenren Bazee,ng NGA,FW,Augsburg,de Bundesliga,22,1996,4.2,9,2.13,5,0,2,0,2,0,0,0.00,0,0,0,0,0,0,fbbc8e15
227,Ihlas Bebou,tg TOG,FWMF,Hoffenheim,de Bundesliga,25,1994,23.4,67,2.87,44,1,8,6,7,1,8,0.34,3,1,1,2,1,0,a53b661f
228,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,23,1996,24.6,9,0.37,7,0,0,1,0,1,1,0.04,0,0,0,1,0,0,19e4eab9
229,Sheraldo Becker,sr SUR,MFFW,Union Berlin,de Bundesliga,24,1995,6.0,16,2.67,13,0,2,0,1,0,3,0.50,3,0,0,0,0,0,8eb55dbb
230,Timo Becker,de GER,DFMF,Schalke 04,de Bundesliga,22,1997,3.7,7,1.87,6,0,0,0,0,1,0,0.00,0,0,0,0,0,0,543ddcaf
231,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34.0,19,0.56,15,0,0,2,1,1,1,0.03,0,0,0,1,0,0,4115ce4e
232,Asmir Begović,ba BIH,GK,Milan,it Serie A,32,1987,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7b4de647
233,Valon Behrami,ch SUI,MF,Genoa,it Serie A,34,1985,12.3,14,1.14,9,0,0,1,3,1,0,0.00,0,0,0,0,0,0,d3d758d8
234,Maximilian Beier,de GER,FW,Hoffenheim,de Bundesliga,16,2002,1.2,2,1.65,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,5db45ee5
235,Gaëtan Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,6,0.93,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3f1a7191
236,Ishak Belfodil,dz ALG,FWMF,Hoffenheim,de Bundesliga,27,1992,3.0,11,3.69,8,0,2,1,0,0,0,0.00,0,0,0,0,0,0,ff182fdc
237,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,25,1994,20.2,25,1.24,21,0,0,1,2,1,2,0.10,2,0,0,0,0,0,2b1bed19
238,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e3756e72
239,Raoul Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e3756e72
240,Karim Bellarabi,de GER,FWDF,Leverkusen,de Bundesliga,29,1990,15.8,57,3.60,39,3,6,6,3,0,9,0.57,7,0,1,0,1,0,bee0bab1
241,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,21,1998,16.6,51,3.07,40,5,2,0,4,0,5,0.30,4,0,0,0,1,0,10f0fdd3
242,Héctor Bellerín,es ESP,DFMF,Arsenal,eng Premier League,24,1995,12.9,16,1.24,14,0,1,1,0,0,0,0.00,0,0,0,0,0,0,f874dd44
243,Andrea Belotti,it ITA,FW,Torino,it Serie A,25,1993,33.4,98,2.93,62,1,8,9,18,0,9,0.27,5,0,0,3,1,0,d705ba44
244,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,20,1999,20.3,35,1.72,30,3,0,2,0,0,0,0.00,0,0,0,0,0,0,ed5c5fa3
245,Sami Ben Amar,ma MAR,FW,Nîmes,fr Ligue 1,21,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,c05d65d1
246,Hatem Ben Arfa,fr FRA,MFFW,Valladolid,es La Liga,32,1987,1.8,4,2.28,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,74dc806c
247,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,28,1990,24.0,90,3.74,70,0,9,6,4,1,10,0.42,5,0,1,2,2,0,942b4f90
248,Marco Benassi,it ITA,MF,Fiorentina,it Serie A,24,1994,10.9,26,2.39,21,0,0,4,1,0,2,0.18,1,0,0,1,0,0,0000acda
249,Cristian Benavente,pe PER,MFFW,Nantes,fr Ligue 1,25,1994,3.9,12,3.09,9,0,0,0,2,1,1,0.26,1,0,0,0,0,0,3b5cd50d
250,Lars Bender,de GER,DFMF,Leverkusen,de Bundesliga,30,1989,15.3,36,2.36,27,5,1,2,1,0,2,0.13,2,0,0,0,0,0,c50281a0
251,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,14,0.46,12,0,0,1,1,0,2,0.07,2,0,0,0,0,0,070ec0b1
252,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,29,1990,23.3,44,1.88,28,0,3,7,5,1,9,0.39,2,0,2,2,3,0,bef0a7ac
253,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,21,1997,10.0,60,6.01,32,19,2,3,3,1,6,0.60,2,4,0,0,0,0,fe888e39
254,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,26,1993,26.0,2,0.08,1,1,0,0,0,0,1,0.04,0,1,0,0,0,0,8a2248b4
255,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,31,1.47,26,3,0,1,0,1,4,0.19,3,1,0,0,0,0,f5b6fb78
256,Bilal Benkhedim,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,18,2001,1.5,6,4.09,4,1,0,0,0,1,0,0.00,0,0,0,0,0,0,b6047994
257,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,21,1997,27.6,76,2.75,59,9,2,0,4,2,6,0.22,4,0,0,0,1,1,db092d3b
258,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,8,1.19,6,2,0,0,0,0,1,0.15,0,1,0,0,0,0,0bad4516
259,Ryan Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,3,0.82,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0bad4516
260,Keanan Bennetts,eng ENG,MF,M'Gladbach,de Bundesliga,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,f4c7c708
261,Yassine Benrahou,fr FRA,FWMF,Bordeaux,fr Ligue 1,20,1999,1.9,10,5.42,6,2,0,2,0,0,1,0.54,0,1,0,0,0,0,fbf76716
262,Yassine Benrahou,fr FRA,MFFW,Nîmes,fr Ligue 1,20,1999,8.5,44,5.20,16,16,1,4,5,2,5,0.59,1,2,0,1,1,0,fbf76716
263,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,27,1.68,21,1,0,2,2,1,5,0.31,4,0,0,1,0,0,378825c7
264,Nabil Bentaleb,dz ALG,MF,Newcastle Utd,eng Premier League,24,1994,8.3,15,1.80,12,1,0,0,1,1,0,0.00,0,0,0,0,0,0,3189f61a
265,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,22,1997,24.4,82,3.36,60,15,3,0,4,0,11,0.45,5,3,2,0,1,0,3b8674e6
266,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,28,1990,14.0,41,2.93,30,0,2,4,3,2,6,0.43,6,0,0,0,0,0,ab070c55
267,Romario Benzar,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,3,2.76,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2e3596d1
268,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,31,1987,34.9,122,3.50,103,0,12,5,2,0,17,0.49,15,0,2,0,0,0,70d74ece
269,Yassine Benzia,dz ALG,MF,Dijon,fr Ligue 1,24,1994,1.9,7,3.64,5,0,1,0,1,0,0,0.00,0,0,0,0,0,0,6fbde63a
270,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,24,1994,27.7,119,4.30,77,13,4,14,10,1,13,0.47,10,0,0,2,1,0,53a0e358
271,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,29,1990,31.7,58,1.83,45,3,2,6,1,1,4,0.13,2,0,0,2,0,0,b6e50615
272,Álex Berenguer,es ESP,MFDF,Torino,it Serie A,24,1995,20.3,85,4.20,49,13,10,6,6,1,8,0.39,5,1,2,0,0,0,dc1c2fce
273,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,27,1992,26.7,40,1.50,31,6,1,0,2,0,2,0.07,2,0,0,0,0,0,61b3978f
274,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,28,1990,6.9,30,4.35,23,4,2,0,1,0,3,0.43,2,0,1,0,0,0,f72293fc
275,Markel Bergara,es ESP,MF,Getafe,es La Liga,33,1986,0.8,1,1.25,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,04a65a8f
276,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,21,1998,10.5,7,0.67,5,0,1,1,0,0,2,0.19,1,0,1,0,0,0,d0b6129f
277,Steven Bergwijn,nl NED,FWMF,Tottenham,eng Premier League,21,1997,7.8,30,3.84,27,0,1,0,2,0,3,0.38,3,0,0,0,0,0,a29b1131
278,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,28,1991,4.6,4,0.87,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,9001138b
279,Etrit Berisha,al ALB,GK,SPAL,it Serie A,30,1989,26.0,4,0.15,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,ee833569
280,Valon Berisha,xk KVX,MF,Lazio,it Serie A,26,1993,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d5575935
281,Valon Berisha,xk KVX,MF,Düsseldorf,de Bundesliga,26,1993,10.5,21,2.01,13,3,0,1,3,1,1,0.10,1,0,0,0,0,0,d5575935
282,Sergio Bermejo,es ESP,MFFW,Celta Vigo,es La Liga,21,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d166c007
283,Bernard,br BRA,MFFW,Everton,eng Premier League,26,1992,14.2,50,3.51,40,0,5,2,1,2,4,0.28,3,0,1,0,0,0,ab4b3e35
284,Federico Bernardeschi,it ITA,MFFW,Juventus,it Serie A,25,1994,17.5,66,3.78,45,9,3,3,6,0,2,0.11,2,0,0,0,0,0,ee93c1a9
285,Bernardo,br BRA,DFMF,Brighton,eng Premier League,24,1995,7.5,10,1.33,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,17370b95
286,Paul Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,22,1997,24.5,5,0.20,3,2,0,0,0,0,1,0.04,0,1,0,0,0,0,28dabd43
287,Juan Bernat,es ESP,DFMF,Paris S-G,fr Ligue 1,26,1993,15.4,27,1.75,24,0,0,1,2,0,5,0.32,4,0,0,0,1,0,433dc9a2
288,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,21,1998,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,380a15e2
289,Andrea Bertolacci,it ITA,MF,Sampdoria,it Serie A,28,1991,5.9,15,2.53,11,0,1,1,2,0,0,0.00,0,0,0,0,0,0,c75b6a02
290,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,29,1989,30.5,74,2.43,51,19,0,1,3,0,1,0.03,0,1,0,0,0,0,01226327
291,Muhamed Bešić,ba BIH,MF,Sheffield Utd,eng Premier League,26,1992,2.8,6,2.16,6,0,0,0,0,0,1,0.36,1,0,0,0,0,0,7ca9f0f0
292,Louis Beyer,de GER,DF,M'Gladbach,de Bundesliga,19,2000,1.2,2,1.64,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,9af1f9ff
293,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,29,1990,13.1,10,0.77,8,0,0,1,1,0,1,0.08,0,0,0,0,1,0,7aac47fe
294,Pedro Bigas,es ESP,DF,Eibar,es La Liga,28,1990,19.7,12,0.61,10,0,0,0,1,1,0,0.00,0,0,0,0,0,0,697295b1
295,Lucas Biglia,ar ARG,MF,Milan,it Serie A,33,1986,7.6,12,1.58,10,2,0,0,0,0,1,0.13,1,0,0,0,0,0,5710a281
296,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,17,2001,5.0,8,1.59,5,0,0,1,2,0,2,0.40,0,0,0,1,1,0,47c609d5
297,Philip Billing,dk DEN,MF,Bournemouth,eng Premier League,23,1996,28.1,50,1.78,38,3,3,3,2,1,3,0.11,3,0,0,0,0,0,d328a254
298,Cristiano Biraghi,it ITA,DF,Inter,it Serie A,26,1992,17.5,58,3.31,36,15,3,0,4,0,11,0.63,9,1,1,0,0,0,9e1577aa
299,Davide Biraschi,it ITA,DF,Genoa,it Serie A,25,1994,21.9,26,1.19,18,2,1,2,3,0,3,0.14,2,1,0,0,0,0,64cd167d
300,Valter Birsa,si SVN,MFFW,Cagliari,it Serie A,32,1986,4.8,22,4.60,13,9,0,0,0,0,0,0.00,0,0,0,0,0,0,455a2b79
301,Dimitri Bisoli,it ITA,MF,Brescia,it Serie A,25,1994,23.9,47,1.97,35,0,4,3,4,1,3,0.13,2,0,0,0,1,0,16569fef
302,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,22,1996,14.0,15,1.07,13,0,0,1,1,0,1,0.07,1,0,0,0,0,0,6c203af0
303,Leonardo Bittencourt,de GER,MF,Hoffenheim,de Bundesliga,25,1993,0.0,1,30.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,dc62fbee
304,Leonardo Bittencourt,de GER,FWMF,Werder Bremen,de Bundesliga,25,1993,21.0,78,3.72,50,8,2,6,8,4,4,0.19,2,1,0,1,0,0,dc62fbee
305,Birkir Bjarnason,is ISL,MFFW,Brescia,it Serie A,31,1988,8.9,15,1.69,12,0,0,2,1,0,3,0.34,2,0,0,1,0,0,da13074e
306,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,24,1995,32.9,4,0.12,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,967f34d3
307,Ludovic Blas,fr FRA,FWMF,Nantes,fr Ligue 1,21,1997,20.5,64,3.12,48,0,9,2,2,3,6,0.29,4,0,1,0,0,1,6191093d
308,Pablo de Blasis,ar ARG,DFMF,Eibar,es La Liga,31,1988,17.8,43,2.41,33,6,1,2,0,1,3,0.17,2,0,0,1,0,0,9ab48bde
309,Alejandro Blesa,es ESP,MF,Levante,es La Liga,17,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d2ed99b4
310,Alexis Blin,fr FRA,MF,Amiens,fr Ligue 1,22,1996,20.5,16,0.78,12,2,0,0,1,1,1,0.05,1,0,0,0,0,0,c69ef855
311,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,30,1988,20.0,19,0.95,16,0,0,2,1,0,6,0.30,5,0,0,1,0,0,2db2fd7b
312,Kevin-Prince Boateng,gh GHA,FW,Fiorentina,it Serie A,32,1987,6.7,21,3.16,19,0,0,0,2,0,2,0.30,2,0,0,0,0,0,f4ec4fd0
313,Antonin Bobichon,fr FRA,MF,Nîmes,fr Ligue 1,23,1995,2.0,6,3.00,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,7d937aa1
314,Antonin Bobichon,fr FRA,MF,Angers,fr Ligue 1,23,1995,7.2,22,3.05,14,7,0,1,0,0,3,0.42,1,1,0,1,0,0,7d937aa1
315,Salvatore Bocchetti,it ITA,DF,Hellas Verona,it Serie A,32,1986,3.4,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,faa1b07d
316,Mathieu Bodmer,fr FRA,MFFW,Amiens,fr Ligue 1,36,1982,1.0,3,3.07,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,f3642ba8
317,Adam Bodzek,de GER,MF,Düsseldorf,de Bundesliga,33,1985,22.4,25,1.12,22,1,0,0,1,1,1,0.04,1,0,0,0,0,0,bb8a42fa
318,Jean-Paul Boëtius,nl NED,MF,Mainz 05,de Bundesliga,25,1994,25.2,87,3.46,70,2,4,4,5,2,13,0.52,9,0,2,0,1,1,635f2732
319,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,18,2000,1.9,4,2.09,3,0,0,0,1,0,1,0.52,0,0,0,0,1,0,6c8ddd52
320,Jeremie Boga,ci CIV,FW,Sassuolo,it Serie A,22,1997,27.9,102,3.65,58,0,27,5,12,0,12,0.43,4,0,6,1,1,0,fe012aca
321,Melayro Bogarde,nl NED,DF,Hoffenheim,de Bundesliga,17,2002,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1fda91b3
322,Quentin Boisgard,fr FRA,MFFW,Toulouse,fr Ligue 1,22,1997,12.7,43,3.38,23,9,5,2,2,2,4,0.31,2,2,0,0,0,0,f6496133
323,Willy Boly,ci CIV,DF,Wolves,eng Premier League,28,1991,22.0,13,0.59,13,0,0,0,0,0,1,0.05,1,0,0,0,0,0,a4ac4b8f
324,Giacomo Bonaventura,it ITA,MFFW,Milan,it Serie A,29,1989,14.9,78,5.26,53,1,8,9,7,0,13,0.88,7,0,1,2,3,0,d995ed27
