Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,-9999
828,Yoann Etienne,fr FRA,DF,Lorient,fr Ligue 1,23,1997,1.0,2,0,1,1,0,1,1,100.0,0,1,0,1,1,3,2,0,a59d55b1
829,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,32,1987,9.8,8,4,5,3,0,7,14,50.0,7,6,3,3,13,21,38,0,4a895384
830,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,32,1988,27.5,25,12,22,2,1,14,20,70.0,6,8,3,5,46,71,98,1,f8fcd2a5
831,Edu Expósito,es ESP,MF,Eibar,es La Liga,23,1996,27.3,51,30,16,31,4,20,66,30.3,46,25,4,21,22,73,17,0,283c7121
832,Valentin Eysseric,fr FRA,MFFW,Fiorentina,it Serie A,28,1992,8.1,14,8,6,7,1,5,11,45.5,6,11,0,11,7,21,8,0,ae82fa48
833,Eberechi Eze,eng ENG,MF,Crystal Palace,eng Premier League,22,1998,28.4,27,14,11,13,3,16,35,45.7,19,19,3,16,24,51,9,1,ae4fc6a4
834,Jokin Ezkieta,es ESP,GK,Athletic Club,es La Liga,23,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0f7dbaf6
835,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,35,1985,35.0,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,12,3,9328b835
836,Fabinho,br BRA,DFMF,Liverpool,eng Premier League,26,1993,28.5,58,31,21,29,8,27,54,50.0,27,28,10,18,44,102,66,1,7f3b388c
837,Fábio,br BRA,DF,Nantes,fr Ligue 1,30,1990,16.7,62,37,37,23,2,35,61,57.4,26,29,8,21,37,99,49,0,bc7b4580
838,Cesc Fàbregas,es ESP,MFFW,Monaco,fr Ligue 1,33,1987,9.7,20,12,6,9,5,9,22,40.9,13,11,1,10,13,33,3,0,33508c78
839,Bandiougou Fadiga,fr FRA,FWMF,Paris S-G,fr Ligue 1,19,2001,0.7,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,45bb4303
840,Bandiougou Fadiga,fr FRA,MFFW,Brest,fr Ligue 1,19,2001,0.5,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,45bb4303
841,Wout Faes,be BEL,DF,Reims,fr Ligue 1,22,1998,32.2,35,22,26,9,0,20,39,51.3,19,40,31,9,68,103,144,1,9c221d14
842,Nicolò Fagioli,it ITA,MF,Juventus,it Serie A,19,2001,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,366be751
843,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,31,1988,20.8,2,1,2,0,0,1,2,50.0,1,0,0,0,1,3,9,3,1e43fad8
844,Romain Faivre,fr FRA,MFFW,Brest,fr Ligue 1,22,1998,32.1,54,27,26,23,5,21,54,38.9,33,30,0,30,30,84,18,0,745ca0a3
845,Fali,es ESP,DFMF,Cádiz,es La Liga,26,1993,29.3,42,25,24,15,3,16,37,43.2,21,28,15,13,32,74,119,0,72a84002
846,Iago Falque,es ESP,MFFW,Benevento,it Serie A,30,1990,4.0,4,2,2,2,0,1,6,16.7,5,4,1,3,0,4,1,0,440c84ed
847,Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,18,2002,2.4,6,6,1,2,3,1,3,33.3,2,3,1,2,3,9,7,0,61f2f56a
848,Paolo Faragò,it ITA,DF,Bologna,it Serie A,27,1993,0.3,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,0,0,9085dd7c
849,Paolo Faragò,it ITA,DF,Cagliari,it Serie A,27,1993,4.1,13,9,10,3,0,9,20,45.0,11,3,2,1,6,19,15,0,9085dd7c
850,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,28,1991,32.1,63,33,37,19,7,29,55,52.7,26,49,18,31,49,112,88,1,aae9d04a
851,Mohamed Fares,dz ALG,DF,Lazio,it Serie A,24,1996,12.7,20,15,9,7,4,11,19,57.9,8,14,1,13,16,36,21,0,b7a5bc86
852,Diego Farias,br BRA,FW,Spezia,it Serie A,30,1990,16.8,9,5,4,1,4,4,21,19.0,17,12,0,12,13,22,3,0,157d29b6
853,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,22,1998,1.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2c127b6f
854,Noah Fatar,fr FRA,FWMF,Angers,fr Ligue 1,18,2002,0.2,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,2693f6bc
855,Ansu Fati,es ESP,FW,Barcelona,es La Liga,17,2002,4.8,9,4,2,4,3,2,10,20.0,8,4,0,4,3,12,1,0,0ba976e4
856,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,33,1987,10.6,16,11,6,8,2,11,25,44.0,14,12,4,8,9,25,10,0,767212e6
857,Andrea Favilli,it ITA,FW,Hellas Verona,it Serie A,23,1997,3.8,3,1,0,1,2,2,3,66.7,1,2,0,2,0,3,2,0,44510fde
858,Federico Fazio,ar ARG,DF,Roma,it Serie A,33,1987,4.5,3,2,3,0,0,3,4,75.0,1,3,3,0,7,10,18,1,4e358a2d
859,Nabil Fekir,fr FRA,MFFW,Betis,es La Liga,27,1993,29.1,45,23,9,22,14,7,43,16.3,36,31,2,29,8,53,2,0,bece776f
860,Felipe,br BRA,DF,Atlético Madrid,es La Liga,31,1989,22.9,29,17,19,10,0,18,23,78.3,5,30,15,15,36,65,128,2,51a3c4c8
861,Luiz Felipe,it ITA,DF,Lazio,it Serie A,23,1997,10.1,32,20,19,11,2,16,24,66.7,8,20,9,11,21,53,29,1,15d0c248
862,João Félix,pt POR,FWMF,Atlético Madrid,es La Liga,20,1999,17.5,8,4,1,6,1,4,17,23.5,13,3,0,3,5,13,2,0,8aafd64f
863,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,22,1997,29.0,33,24,19,10,4,18,27,66.7,9,48,25,23,54,87,164,2,677da306
864,Zinedine Ferhat,dz ALG,FWMF,Nîmes,fr Ligue 1,27,1993,32.9,36,21,18,9,9,18,39,46.2,21,22,0,22,32,68,38,0,005c0807
865,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,25,1994,34.4,57,30,16,29,12,26,100,26.0,74,38,0,38,26,83,29,0,507c7bdf
866,Edimilson Fernandes,ch SUI,MFFW,Mainz 05,de Bundesliga,24,1996,9.3,8,4,4,4,0,4,7,57.1,3,12,4,8,29,37,25,0,3bb625ac
867,Aitor Fernández,es ESP,GK,Levante,es La Liga,29,1991,29.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,1,a01c3d54
868,Álex Fernández,es ESP,MF,Cádiz,es La Liga,27,1992,21.6,19,9,8,8,3,8,30,26.7,22,14,1,13,22,41,15,0,aa677a35
869,Álvaro Fernández,es ESP,GK,Huesca,es La Liga,22,1998,22.0,1,1,0,1,0,1,3,33.3,2,0,0,0,2,3,7,0,f127d782
870,Andrés Fernández,es ESP,GK,Huesca,es La Liga,33,1986,16.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,2,307fcd26
871,Augusto Fernández,ar ARG,MF,Cádiz,es La Liga,34,1986,4.1,11,3,5,6,0,2,13,15.4,11,5,1,4,9,20,5,0,78c40e94
872,Carlos Fernández,es ESP,FW,Sevilla,es La Liga,24,1996,1.6,1,0,1,0,0,0,2,0.0,2,3,1,2,1,2,0,0,e08647d6
873,Carlos Fernández,es ESP,FWMF,Real Sociedad,es La Liga,24,1996,4.3,3,2,0,2,1,1,8,12.5,7,6,1,5,0,3,6,0,e08647d6
874,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,31,1989,23.1,29,22,23,5,1,17,21,81.0,4,41,31,10,17,46,147,0,f25b010f
875,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,24,1996,23.0,30,16,21,8,1,12,21,57.1,9,24,15,9,43,73,113,0,b86a64b2
876,Fernandinho,br BRA,MF,Manchester City,eng Premier League,35,1985,13.2,31,17,8,14,9,20,43,46.5,23,11,2,9,23,54,17,0,101da2b5
877,Fernando,br BRA,MF,Sevilla,es La Liga,33,1987,28.3,54,28,24,25,5,23,43,53.5,20,25,11,14,41,95,70,0,41f32541
878,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,26,1994,9.8,27,15,16,9,2,15,24,62.5,9,18,6,12,23,50,26,0,d0dbca9f
879,David Ferreiro,es ESP,MFFW,Huesca,es La Liga,32,1988,28.1,25,12,12,8,5,8,49,16.3,41,21,1,20,25,50,15,0,8970907e
880,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,22,1998,13.2,20,10,10,8,2,8,22,36.4,14,13,4,9,24,44,37,1,eb76987d
881,Facundo Ferreyra,ar ARG,FW,Celta Vigo,es La Liga,29,1991,3.3,4,3,1,2,1,0,2,0.0,2,5,0,5,2,6,2,0,b39a793e
882,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,28,1992,28.6,58,40,34,22,2,31,103,30.1,72,30,5,25,8,66,18,1,375622c5
883,Marco Festa,it ITA,GK,Crotone,it Serie A,28,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,c195ae4a
884,Fidel,es ESP,MFDF,Elche,es La Liga,30,1989,26.6,46,30,28,15,3,25,64,39.1,39,22,2,20,16,62,14,0,eb82b6f1
885,Sam Field,eng ENG,MF,West Brom,eng Premier League,22,1998,0.7,5,5,3,2,0,0,0,,0,4,1,3,2,7,4,0,bd8a7d05
886,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,31,1989,6.0,2,1,0,1,1,0,1,0.0,1,7,1,6,1,3,4,0,f9e7c4ac
887,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,28,1991,31.5,33,15,3,17,13,6,32,18.8,26,42,5,37,11,44,12,0,4c370d81
888,Junior Firpo,es ESP,DFMF,Barcelona,es La Liga,23,1996,3.2,1,1,1,0,0,0,1,0.0,1,5,3,2,4,5,7,0,24f59bb2
889,John Fleck,sct SCO,MF,Sheffield Utd,eng Premier League,28,1991,28.6,51,33,28,18,5,26,83,31.3,57,26,4,22,28,79,12,1,b63e789d
890,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,27,1993,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,a92ab7be
891,Florian Flick,de GER,MF,Schalke 04,de Bundesliga,20,2000,4.0,10,7,4,6,0,7,16,43.8,9,4,3,1,7,17,5,1,9642c929
892,Alexis Flips,fr FRA,MFFW,Reims,fr Ligue 1,20,2000,0.5,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,caef7840
893,Alessandro Florenzi,it ITA,DF,Paris S-G,fr Ligue 1,29,1991,17.1,24,16,9,9,6,12,29,41.4,17,7,1,6,17,41,25,0,e288d4b3
894,Kingsley Fobi,gh GHA,DF,Granada,es La Liga,21,1998,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,954c26c9
895,Phil Foden,eng ENG,FWMF,Manchester City,eng Premier League,20,2000,18.0,22,11,12,8,2,9,23,39.1,14,9,0,9,11,33,11,0,ed1e53f3
896,Mamadou Fofana,ml MLI,MFDF,Metz,fr Ligue 1,22,1998,11.9,25,11,17,8,0,7,31,22.6,24,14,2,12,18,43,36,0,4c4ffacc
897,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,25,1995,25.7,16,8,3,10,3,4,26,15.4,22,16,5,11,34,50,23,1,5313ed43
898,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,19,2000,25.1,51,37,27,22,2,31,46,67.4,15,28,16,12,61,112,94,0,132a82f1
899,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,19,2000,3.5,6,4,6,0,0,3,4,75.0,1,3,3,0,8,14,14,1,132a82f1
900,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,21,1999,31.9,90,51,31,51,8,42,82,51.2,40,43,7,36,34,124,14,2,822d51d7
901,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,25,1994,36.9,77,43,50,20,7,40,69,58.0,29,28,7,21,69,146,92,2,90eb507d
902,Ramón Folch,es ESP,MF,Elche,es La Liga,30,1989,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,dc56efc9
903,Lamine Fomba,fr FRA,MF,Nîmes,fr Ligue 1,22,1998,24.2,66,36,30,25,11,30,65,46.2,35,48,19,29,59,125,39,2,2145368f
904,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,29,1991,3.6,5,2,5,0,0,2,2,100.0,0,3,2,1,5,10,14,0,9f90c06b
905,José Fontán,es ESP,DF,Celta Vigo,es La Liga,20,2000,7.2,12,9,8,4,0,5,11,45.5,6,4,3,1,13,25,27,0,1827a42d
906,José Fonte,pt POR,DF,Lille,fr Ligue 1,36,1983,35.4,40,29,28,10,2,27,33,81.8,6,36,23,13,36,76,137,1,90f87966
907,Fernando Forestieri,it ITA,FWMF,Udinese,it Serie A,30,1990,6.1,9,7,4,4,1,3,7,42.9,4,7,0,7,2,11,0,0,d60c26fc
908,Pablo Fornals,es ESP,FWMF,West Ham,eng Premier League,24,1996,28.6,44,26,14,24,6,11,73,15.1,62,43,1,42,36,80,9,0,82927de4
909,Emil Forsberg,se SWE,FWMF,RB Leipzig,de Bundesliga,28,1991,17.1,11,6,1,6,4,5,27,18.5,22,10,1,9,11,22,4,0,9a2e0ccc
910,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,32,1988,8.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,9,0,c3e39f12
911,Philipp Förster,de GER,MF,Stuttgart,de Bundesliga,25,1995,16.8,22,13,7,12,3,6,25,24.0,19,18,1,17,15,37,2,0,76fa965f
912,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,28,1992,15.9,33,20,20,10,3,16,22,72.7,6,25,10,15,27,60,52,0,574aa9ec
913,Yassin Fortune,fr FRA,FW,Angers,fr Ligue 1,21,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ddcc9e22
914,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,22,1998,0.9,2,0,1,1,0,1,1,100.0,0,0,0,0,3,5,1,0,a9142dc3
915,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,22,1998,4.5,4,2,1,2,1,2,4,50.0,2,7,3,4,7,11,4,0,a9142dc3
916,Daam Foulon,be BEL,DF,Benevento,it Serie A,21,1999,11.3,26,15,21,5,0,16,28,57.1,12,12,3,9,14,40,34,0,658d44be
917,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,27,1993,29.6,35,21,20,12,3,15,26,57.7,11,24,7,17,26,61,60,0,45e17712
918,Juan Foyth,ar ARG,DFMF,Villarreal,es La Liga,22,1998,13.0,40,22,22,14,4,12,29,41.4,17,21,6,15,19,59,24,1,6c7762c3
919,Gianluca Frabotta,it ITA,DFMF,Juventus,it Serie A,21,1999,7.7,7,4,5,0,2,5,12,41.7,7,9,1,8,14,21,15,0,d80b1835
920,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,24,1995,17.1,42,23,26,11,5,19,25,76.0,6,24,2,22,36,78,62,1,626fab5f
921,Tyrese Francois,au AUS,DF,Fulham,eng Premier League,20,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6722d4f0
922,Ryan Fraser,sct SCO,FWMF,Newcastle Utd,eng Premier League,26,1994,10.3,4,1,3,1,0,2,5,40.0,3,1,0,1,6,10,7,0,d56543a0
923,Fred,br BRA,MF,Manchester Utd,eng Premier League,27,1993,26.6,81,39,39,38,4,29,89,32.6,60,49,9,40,45,126,26,1,b853e0ad
924,Ryan Fredericks,eng ENG,DFFW,West Ham,eng Premier League,27,1992,6.3,9,5,5,4,0,3,7,42.9,4,6,2,4,11,20,20,0,c067631c
925,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,28,1992,30.1,63,39,17,38,8,32,76,42.1,44,52,4,48,39,102,27,2,98d2c2c4
926,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,22,1998,30.9,50,34,31,17,2,30,62,48.4,32,38,17,21,55,105,118,1,f86ad3f5
927,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,24,1995,34.0,47,29,35,11,1,18,32,56.3,14,38,18,20,52,99,109,0,b77f44a4
928,Jeremie Frimpong,nl NED,DFFW,Leverkusen,de Bundesliga,19,2000,4.8,7,4,4,3,0,4,8,50.0,4,4,0,4,1,8,7,0,74f2e748
929,Jorge de Frutos,es ESP,MF,Levante,es La Liga,23,1997,24.3,48,24,21,21,6,11,41,26.8,30,25,2,23,16,64,18,0,38ce1150
930,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,34,1986,7.8,18,7,15,2,1,8,15,53.3,7,6,4,2,16,34,34,1,a67a09fb
931,Angelo Fulgini,fr FRA,MF,Angers,fr Ligue 1,23,1996,30.3,22,13,4,12,6,12,34,35.3,22,17,0,17,15,37,9,0,4b96c347
932,Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,27,1993,9.7,7,3,2,4,1,1,13,7.7,12,10,4,6,3,10,13,0,4f16405e
933,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,29,1991,8.1,12,8,7,5,0,7,11,63.6,4,7,5,2,8,20,42,1,89cbc961
934,Darnell Furlong,eng ENG,DF,West Brom,eng Premier League,24,1995,32.6,45,27,27,12,6,21,44,47.7,23,39,16,23,49,94,90,0,3ec9195b
935,Daniel Fuzato,br BRA,GK,Roma,it Serie A,23,1997,5.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,1,82328faf
936,Baptiste Gabard,fr FRA,MF,Saint-Étienne,fr Ligue 1,20,2000,1.5,4,3,1,3,0,1,5,20.0,4,4,0,4,1,5,0,0,bc224243
937,Matteo Gabbia,it ITA,DF,Milan,it Serie A,20,1999,6.2,9,5,3,6,0,2,2,100.0,0,8,6,2,3,12,21,0,c235e803
938,Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,28,1991,9.7,2,2,0,2,0,0,1,0.0,1,3,1,2,3,5,5,0,8f866fe8
939,Mijat Gaćinović,rs SRB,DFMF,Hoffenheim,de Bundesliga,25,1995,9.1,18,10,6,11,1,9,24,37.5,15,13,0,13,18,36,15,0,16daec92
940,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,26,1994,13.7,30,17,17,8,5,5,28,17.9,23,15,3,12,19,49,16,0,ce30bfc8
941,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,30,1990,21.7,45,18,35,8,2,28,45,62.2,17,34,7,27,36,81,64,1,173061c0
942,Adolfo Gaich,ar ARG,FW,Benevento,it Serie A,21,1999,8.5,9,4,1,7,1,1,13,7.7,12,4,0,4,2,11,4,0,8dfed6e9
943,Andrey Galabinov,bg BUL,FW,Spezia,it Serie A,31,1988,4.8,2,1,1,1,0,1,3,33.3,2,2,0,2,0,2,5,0,0a1efd3c
944,Javi Galán,es ESP,DF,Huesca,es La Liga,25,1994,34.1,88,54,47,35,6,46,72,63.9,26,30,4,26,39,127,61,0,a4b00319
945,Conor Gallagher,eng ENG,MF,West Brom,eng Premier League,20,2000,28.1,81,41,30,39,12,29,97,29.9,68,47,8,39,27,108,31,0,c2731c10
946,Enric Gallego,es ESP,FW,Osasuna,es La Liga,33,1986,9.0,6,3,2,2,2,2,14,14.3,12,5,1,4,1,7,9,0,82e9b89d
947,Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,33,1987,12.0,7,4,3,2,2,3,11,27.3,8,10,0,10,0,7,3,0,42276181
948,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,30,1989,17.6,63,35,20,34,9,26,50,52.0,24,26,7,19,20,83,9,3,72c812f3
949,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,21,1999,14.5,4,3,0,2,2,3,12,25.0,9,7,1,6,6,10,3,0,23c63b7f
950,Aleix García,es ESP,MF,Eibar,es La Liga,23,1997,4.9,5,4,2,2,1,1,10,10.0,9,5,0,5,8,13,2,0,a10361d2
951,Borja García,es ESP,MFFW,Huesca,es La Liga,29,1990,12.4,13,7,4,6,3,6,12,50.0,6,12,0,12,10,23,4,1,e7f4603c
952,Dani García,es ESP,MF,Athletic Club,es La Liga,30,1990,21.3,39,19,10,23,6,15,46,32.6,31,20,7,13,33,72,34,0,240d3a0b
953,David García,es ESP,DF,Osasuna,es La Liga,26,1994,35.0,26,17,13,13,0,13,24,54.2,11,36,19,17,59,85,171,0,3e42f707
954,Eric García,es ESP,DF,Manchester City,eng Premier League,19,2001,4.3,8,7,5,3,0,5,7,71.4,2,4,1,3,4,12,10,0,2bed3eab
955,Manu García,es ESP,MF,Alavés,es La Liga,34,1986,12.5,24,13,10,13,1,8,35,22.9,27,16,1,15,12,36,21,0,05a4465d
956,Raúl García,es ESP,DFMF,Valladolid,es La Liga,31,1989,5.6,10,8,5,5,0,6,20,30.0,14,5,1,4,9,19,10,0,1a317a1b
957,Raúl García,es ESP,FWMF,Athletic Club,es La Liga,34,1986,19.4,34,19,9,19,6,7,22,31.8,15,30,1,29,15,49,20,0,b418dbd4
958,Rubén García,es ESP,MFFW,Osasuna,es La Liga,27,1993,30.2,50,29,21,22,7,14,45,31.1,31,28,2,26,29,79,20,0,5c96b017
959,Sergi García,es ESP,MF,Alavés,es La Liga,21,1999,0.2,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,a039d52e
960,Unai García,es ESP,DF,Osasuna,es La Liga,28,1992,13.8,19,9,14,4,1,9,15,60.0,6,16,8,8,14,33,40,0,4a633cfe
961,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,29,1990,20.6,55,34,22,24,9,21,40,52.5,19,26,4,22,30,85,47,1,fb5d47b3
962,Manuel Gasparini,it ITA,GK,Udinese,it Serie A,18,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7033ca08
963,Dwight Gayle,eng ENG,FWMF,Newcastle Utd,eng Premier League,29,1990,5.7,2,0,1,1,0,0,7,0.0,7,3,1,2,1,3,2,0,e58a03c6
964,Paulo Gazzaniga,ar ARG,GK,Elche,es La Liga,28,1992,8.0,1,1,1,0,0,0,0,,0,0,0,0,1,2,4,0,63d17038
965,Jean-Philippe Gbamin,ci CIV,MF,Everton,eng Premier League,24,1995,0.1,1,0,0,1,0,0,0,,0,1,0,1,0,1,1,0,6bd603db
966,Yann Gboho,fr FRA,MFFW,Rennes,fr Ligue 1,19,2001,3.4,6,3,3,1,2,3,8,37.5,5,1,0,1,1,7,3,1,6be41a31
967,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,29,1990,25.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,3,7ba6d84e
968,Christian Gebauer,at AUT,MFFW,Arminia,de Bundesliga,26,1993,7.6,9,4,2,5,2,4,11,36.4,7,4,1,3,6,15,14,0,d847944b
969,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,33,1986,33.7,61,35,39,17,5,28,64,43.8,36,33,11,22,58,119,98,1,3f65898c
970,Emrehan Gedikli,de GER,FW,Leverkusen,de Bundesliga,17,2003,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,62f94e47
971,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,22,1998,7.3,13,10,3,8,2,5,8,62.5,3,10,0,10,3,16,0,0,37f606f0
972,Christian Gentner,de GER,MF,Union Berlin,de Bundesliga,34,1985,11.5,17,8,9,5,3,5,18,27.8,13,13,1,12,17,34,16,0,a4f94a0d
973,Yannick Gerhardt,de GER,MFFW,Wolfsburg,de Bundesliga,26,1994,21.5,52,32,14,32,6,21,52,40.4,31,34,4,30,21,73,30,0,62ab9184
974,Valère Germain,fr FRA,FWMF,Marseille,fr Ligue 1,30,1990,9.5,8,6,2,4,2,3,11,27.3,8,7,2,5,11,19,22,0,ea0ff634
975,Gervinho,ci CIV,FW,Parma,it Serie A,33,1987,22.5,5,1,2,2,1,1,14,7.1,13,11,1,10,10,15,3,0,e468c053
976,Willem Geubbels,fr FRA,MFFW,Monaco,fr Ligue 1,18,2001,3.3,12,8,5,7,0,5,13,38.5,8,9,0,9,3,15,5,0,9836e892
977,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,de Bundesliga,29,1990,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,5723931e
978,Anwar El Ghazi,nl NED,FW,Aston Villa,eng Premier League,25,1995,17.9,16,13,6,7,3,7,23,30.4,16,11,0,11,6,22,11,0,ffa90327
979,Paolo Ghiglione,it ITA,DFMF,Genoa,it Serie A,23,1997,15.1,27,15,17,8,2,13,28,46.4,15,14,2,12,13,40,25,0,71dc23da
980,Faouzi Ghoulam,dz ALG,DFFW,Napoli,it Serie A,29,1991,3.2,6,5,3,2,1,0,1,0.0,1,4,2,2,3,9,1,0,c5adc293
981,Kieran Gibbs,eng ENG,DF,West Brom,eng Premier League,30,1989,9.0,15,11,11,3,1,8,10,80.0,2,8,6,2,16,31,30,1,46ee5234
982,Morgan Gibbs-White,eng ENG,MFFW,Wolves,eng Premier League,20,2000,4.6,9,7,3,4,2,5,12,41.7,7,6,0,6,3,12,1,0,32f60ed8
983,Niko Gießelmann,de GER,DF,Union Berlin,de Bundesliga,28,1991,4.8,12,9,7,4,1,5,8,62.5,3,9,3,6,8,20,13,1,7242b495
984,Rafał Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,32,1987,34.0,0,0,0,0,0,0,3,0.0,3,0,0,0,3,3,9,1,17376543
985,David Gil,es ESP,GK,Cádiz,es La Liga,26,1994,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,fea23125
986,Billy Gilmour,sct SCO,MF,Chelsea,eng Premier League,19,2001,2.9,4,2,1,2,1,2,7,28.6,5,3,2,1,3,7,1,0,df10e27c
987,Álvaro Giménez,es ESP,FW,Cádiz,es La Liga,29,1991,4.5,4,2,2,2,0,0,3,0.0,3,2,0,2,2,6,3,0,18017beb
988,Daniel Ginczek,de GER,FWMF,Wolfsburg,de Bundesliga,29,1991,2.4,2,2,1,1,0,2,8,25.0,6,2,0,2,1,3,2,0,e5f63987
989,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,26,1994,34.0,26,16,15,10,1,14,24,58.3,10,43,32,11,51,77,121,0,f521b80a
990,Andrei Girotto,br BRA,DFMF,Nantes,fr Ligue 1,28,1992,29.6,65,41,50,15,0,39,70,55.7,31,34,15,19,59,124,103,0,3befc2b6
991,Olivier Giroud,fr FRA,FW,Chelsea,eng Premier League,33,1986,8.3,4,2,0,1,3,1,7,14.3,6,4,1,3,5,9,10,0,16ceb862
992,Robert Glatzel,de GER,FW,Mainz 05,de Bundesliga,26,1994,4.0,1,0,1,0,0,0,2,0.0,2,2,0,2,0,1,2,0,18a9efe4
993,Kamil Glik,pl POL,DF,Benevento,it Serie A,32,1988,35.6,44,24,33,10,1,25,53,47.2,28,37,31,6,62,106,153,0,c6056d58
994,Serge Gnabry,de GER,FWMF,Bayern Munich,de Bundesliga,25,1995,18.3,39,19,7,19,13,12,32,37.5,20,17,0,17,26,65,3,0,88e357ef
995,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,22,1998,29.8,55,33,37,15,3,27,41,65.9,14,56,37,19,33,88,120,0,9f7c837d
996,Diego Godín,uy URU,DF,Cagliari,it Serie A,34,1986,27.9,60,32,51,9,0,24,39,61.5,15,41,24,17,56,116,117,0,fc4f85b1
