Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,-9999
162,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20,2000,29.0,23,0.79,20,0,2,1,0,0,1,0.03,1,0,0,0,0,0,114bbdee
163,Milan Badelj,hr CRO,MF,Genoa,it Serie A,31,1989,26.8,62,2.32,55,1,0,1,3,2,8,0.30,7,0,0,0,1,0,e8c930bb
164,Édgar Badía,es ESP,GK,Elche,es La Liga,28,1992,30.0,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e4346678
165,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19,2001,31.9,32,1.00,28,0,0,3,0,1,4,0.13,4,0,0,0,0,0,06df8256
166,Alex Baena,es ESP,MF,Villarreal,es La Liga,19,2001,1.5,3,1.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,518f2234
167,Miguel Baeza,es ESP,MFFW,Celta Vigo,es La Liga,20,2000,6.0,15,2.49,8,2,1,2,1,1,1,0.17,0,0,0,1,0,0,a98f3cbf
168,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,28,1992,18.0,22,1.23,15,0,4,2,1,0,3,0.17,2,0,1,0,0,0,5046b7d4
169,Leon Bailey,jm JAM,FWMF,Leverkusen,de Bundesliga,22,1997,23.8,100,4.20,57,16,12,7,8,0,13,0.55,7,4,1,1,0,0,3a233281
170,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,10.2,4,0.39,4,0,0,0,0,0,1,0.10,1,0,0,0,0,0,a1232f4e
171,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,18,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,be13e5a8
172,Tiemoué Bakayoko,fr FRA,MF,Napoli,it Serie A,25,1994,21.8,34,1.56,27,0,0,2,3,2,4,0.18,2,0,0,0,1,1,59bf127b
173,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,18.8,38,2.02,37,1,0,0,0,0,4,0.21,3,1,0,0,0,0,a8567629
174,Ridle Baku,de GER,FWDF,Wolfsburg,de Bundesliga,22,1998,29.8,95,3.19,76,3,5,4,6,1,15,0.50,14,0,1,0,0,0,442b56fa
175,Ridle Baku,de GER,DF,Mainz 05,de Bundesliga,22,1998,2.0,2,1.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,442b56fa
176,Dilane Bakwa,fr FRA,FWMF,Bordeaux,fr Ligue 1,17,2002,0.6,5,7.89,1,0,0,1,3,0,1,1.58,0,0,0,1,0,0,2b5a35e5
177,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,13.3,2,0.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3626f7d9
178,Keita Baldé,sn SEN,FW,Sampdoria,it Serie A,25,1995,13.3,46,3.46,24,0,6,7,8,1,6,0.45,1,0,1,1,3,0,509a4ccb
179,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,1993,31.0,35,1.13,30,1,1,3,0,0,2,0.06,1,0,0,1,0,0,394854c4
180,Gareth Bale,wls WAL,FW,Tottenham,eng Premier League,31,1989,10.2,47,4.59,26,7,9,3,2,0,6,0.59,3,1,0,2,0,0,a58bb1e1
181,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,18.8,16,0.85,12,2,0,0,1,1,2,0.11,2,0,0,0,0,0,1fe67e86
182,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,18.2,9,0.50,6,1,1,0,0,1,1,0.06,1,0,0,0,0,0,7c3ed041
183,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,7.4,15,2.04,13,0,1,0,1,0,4,0.54,3,0,0,0,1,0,f449640d
184,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,348bafd4
185,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,15.0,21,1.40,17,2,1,0,0,1,1,0.07,0,1,0,0,0,0,7fecbcdb
186,Jonathan Bamba,fr FRA,MF,Lille,fr Ligue 1,24,1996,33.2,122,3.68,77,24,6,6,7,2,16,0.48,11,2,1,1,1,0,b2bd0f6c
187,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,11.6,3,0.26,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,d4fa7d01
188,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,1993,33.9,65,1.92,46,0,5,10,4,0,16,0.47,9,0,2,2,3,0,93feac6e
189,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,1993,10.2,6,0.59,5,0,0,0,0,1,1,0.10,1,0,0,0,0,0,0821331c
190,Mattia Bani,it ITA,DF,Parma,it Serie A,26,1993,12.7,6,0.47,5,0,0,1,0,0,1,0.08,0,0,0,1,0,0,0821331c
191,Simon Banza,fr FRA,FW,Lens,fr Ligue 1,23,1996,15.2,32,2.10,23,0,1,4,3,1,5,0.33,4,0,0,0,1,0,be47b750
192,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,1994,30.7,57,1.85,51,0,4,1,1,0,7,0.23,5,0,2,0,0,0,01efac19
193,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,29.5,29,0.98,23,2,0,3,1,0,4,0.14,3,0,0,1,0,0,c010b898
194,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,2.8,1,0.36,1,0,0,0,0,0,1,0.36,1,0,0,0,0,0,0557ff4f
195,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1.0,1,1.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0c717ae6
196,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,4.8,9,1.87,8,0,0,0,1,0,1,0.21,0,0,0,0,1,0,1ddbc7ca
197,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,1995,18.7,55,2.94,43,6,3,2,1,0,5,0.27,4,1,0,0,0,0,cac2537b
198,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,3.0,4,1.31,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0,1ae30132
199,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,1997,32.2,105,3.26,97,1,2,3,2,0,14,0.44,13,0,0,1,0,0,6928979a
200,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,1989,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3f7cd8f1
201,Kike Barja,es ESP,MFFW,Osasuna,es La Liga,23,1997,15.9,37,2.33,27,1,5,3,1,0,5,0.31,4,0,0,0,1,0,aad53e64
202,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,26,1993,17.0,75,4.41,43,19,8,2,2,1,5,0.29,2,1,0,1,1,0,3a24769f
203,Ross Barkley,eng ENG,FWMF,Chelsea,eng Premier League,26,1993,0.5,2,4.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3a24769f
204,Aymen Barkok,ma MAR,MFDF,Eint Frankfurt,de Bundesliga,22,1998,10.9,41,3.78,27,8,4,0,2,0,7,0.65,4,1,2,0,0,0,a2a85828
205,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,1989,14.8,41,2.77,28,0,0,6,5,2,2,0.13,0,0,0,1,1,0,2691c772
206,Harvey Barnes,eng ENG,FWMF,Leicester City,eng Premier League,22,1997,21.6,71,3.29,49,0,7,8,7,0,10,0.46,8,0,1,0,1,0,3ea50f67
207,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1999,1.0,4,4.00,0,2,1,1,0,0,0,0.00,0,0,0,0,0,0,74aa6ab7
208,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,1987,24.8,27,1.09,21,2,1,1,2,0,7,0.28,4,1,1,0,1,0,487d9b09
209,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,1995,0.9,2,2.12,2,0,0,0,0,0,1,1.06,1,0,0,0,0,0,6a189491
210,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,2000,25.6,30,1.17,24,0,1,1,3,1,2,0.08,2,0,0,0,0,0,00242b75
211,Ander Barrenetxea,es ESP,MFFW,Real Sociedad,es La Liga,18,2001,14.5,34,2.34,26,1,4,2,1,0,4,0.28,4,0,0,0,0,0,200e89e1
212,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,12.3,11,0.89,8,2,0,0,1,0,1,0.08,1,0,0,0,0,0,c0d3bd23
213,Musa Barrow,gm GAM,FWMF,Bologna,it Serie A,21,1998,32.5,111,3.42,75,15,9,11,1,0,11,0.34,8,2,0,1,0,0,e5bf73f3
214,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,28.7,14,0.49,11,0,0,2,0,1,2,0.07,2,0,0,0,0,0,18e96f64
215,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,1989,3.6,9,2.54,8,1,0,0,0,0,2,0.56,2,0,0,0,0,0,6029a945
216,Marc Bartra,es ESP,DF,Betis,es La Liga,29,1991,18.8,9,0.48,7,0,1,0,0,1,1,0.05,1,0,0,0,0,0,b742cc0d
217,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,1992,4.4,14,3.17,9,4,0,1,0,0,1,0.23,1,0,0,0,0,0,ea06dd97
218,Chris Basham,eng ENG,DFMF,Sheffield Utd,eng Premier League,32,1988,28.6,25,0.87,19,1,3,0,2,0,2,0.07,0,1,1,0,0,0,1aa84968
219,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,1996,28.9,58,2.01,31,11,4,4,5,3,3,0.10,0,1,2,0,0,0,80556f08
220,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,2004,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,42a028c5
221,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,1999,32.5,41,1.26,36,0,0,1,2,2,6,0.18,6,0,0,0,0,0,75b86fb3
222,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,1996,16.9,48,2.84,28,13,5,2,0,0,8,0.47,4,3,1,0,0,0,1ac232b8
223,Bastos,ao ANG,DF,Lazio,it Serie A,29,1991,0.7,2,2.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,c01c66d9
224,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,1993,8.1,23,2.84,15,1,4,0,3,0,3,0.37,2,0,0,0,1,0,2973d8ff
225,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,1991,27.7,19,0.69,12,0,0,5,1,1,1,0.04,1,0,0,0,0,0,d637fc22
226,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,1992,3.9,17,4.30,12,5,0,0,0,0,1,0.25,1,0,0,0,0,0,0f9b8301
227,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,30,1990,31.0,5,0.16,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,47064058
228,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,32,1988,11.9,20,1.68,15,0,0,1,4,0,2,0.17,1,0,0,1,0,0,69374ff5
229,Christoph Baumgartner,at AUT,MFFW,Hoffenheim,de Bundesliga,20,1999,26.3,83,3.16,59,1,3,5,12,3,11,0.42,8,0,1,0,2,0,437f2b00
230,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,25,1995,4.1,12,2.93,9,0,1,2,0,0,1,0.24,1,0,0,0,0,0,debc6b55
231,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,1988,29.0,17,0.59,14,1,0,1,0,1,2,0.07,2,0,0,0,0,0,2515040a
232,Noah Joel Sarenren Bazee,ng NGA,FWMF,Augsburg,de Bundesliga,23,1996,0.4,3,7.50,2,0,0,0,1,0,1,2.50,1,0,0,0,0,0,fbbc8e15
233,Ihlas Bebou,tg TOG,FWMF,Hoffenheim,de Bundesliga,26,1994,24.4,74,3.03,57,0,9,3,5,0,13,0.53,6,0,4,2,1,0,a53b661f
234,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,1996,30.9,25,0.81,21,0,0,1,1,2,1,0.03,1,0,0,0,0,0,19e4eab9
235,Sheraldo Becker,sr SUR,FWMF,Union Berlin,de Bundesliga,25,1995,12.3,38,3.10,29,0,3,3,3,0,8,0.65,7,0,0,0,1,0,8eb55dbb
236,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,1997,18.2,10,0.55,6,1,1,0,2,0,2,0.11,1,1,0,0,0,0,543ddcaf
237,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,1996,34.4,21,0.61,16,1,0,4,0,0,2,0.06,2,0,0,0,0,0,4115ce4e
238,Donny van de Beek,nl NED,MFFW,Manchester Utd,eng Premier League,23,1997,5.8,12,2.05,10,0,1,0,1,0,2,0.34,1,0,0,0,1,0,50dc94ce
239,Valon Behrami,ch SUI,MF,Genoa,it Serie A,35,1985,9.9,7,0.71,5,0,0,1,1,0,1,0.10,0,0,0,0,1,0,d3d758d8
240,Brian Behrendt,de GER,DF,Arminia,de Bundesliga,28,1991,0.9,1,1.13,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,b1a21aca
241,Maximilian Beier,de GER,FWDF,Hoffenheim,de Bundesliga,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5db45ee5
242,Ishak Belfodil,dz ALG,FWMF,Hoffenheim,de Bundesliga,28,1992,6.6,20,3.02,15,0,0,2,3,0,1,0.15,1,0,0,0,0,0,ff182fdc
243,Erwan Belhadji,fr FRA,MF,Dijon,fr Ligue 1,19,2001,0.3,1,3.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7615f332
244,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,26,1994,30.3,36,1.19,31,1,1,0,3,0,4,0.13,2,1,0,0,1,0,2b1bed19
245,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,1991,14.1,10,0.71,8,1,0,0,0,1,2,0.14,1,1,0,0,0,0,857a5abe
246,Karim Bellarabi,de GER,FWMF,Leverkusen,de Bundesliga,30,1990,8.9,35,3.95,25,0,6,4,0,0,1,0.11,0,0,0,1,0,0,bee0bab1
247,Jean-Ricner Bellegarde,fr FRA,MFFW,Strasbourg,fr Ligue 1,22,1998,23.2,45,1.94,28,4,5,3,5,0,9,0.39,5,0,0,1,3,0,10f0fdd3
248,Héctor Bellerín,es ESP,DFMF,Arsenal,eng Premier League,25,1995,23.2,46,1.98,43,0,0,2,1,0,7,0.30,6,0,0,0,1,0,f874dd44
249,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,17,2003,18.9,39,2.07,33,0,1,1,3,1,7,0.37,7,0,0,0,0,0,57d88cf9
250,Andrea Belotti,it ITA,FW,Torino,it Serie A,26,1993,32.1,123,3.83,56,2,14,17,31,3,16,0.50,6,0,2,3,4,1,d705ba44
251,Fran Beltrán,es ESP,MFFW,Celta Vigo,es La Liga,21,1999,15.5,20,1.29,17,1,1,1,0,0,1,0.06,1,0,0,0,0,0,ed5c5fa3
252,Sami Ben Amar,ma MAR,MF,Nîmes,fr Ligue 1,22,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,c05d65d1
253,Hatem Ben Arfa,fr FRA,MFFW,Bordeaux,fr Ligue 1,33,1987,18.9,81,4.28,37,21,13,5,4,1,8,0.42,3,3,1,0,1,0,74dc806c
254,Salim Ben Seghir,fr FRA,DF,Nice,fr Ligue 1,17,2003,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1f6298f2
255,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,29,1990,29.0,95,3.28,70,0,9,10,5,1,16,0.55,12,0,0,3,1,0,942b4f90
256,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28,1992,13.5,31,2.30,22,4,2,0,2,1,1,0.07,1,0,0,0,0,0,a128b07e
257,Samy Benchamma,fr FRA,DFMF,Montpellier,fr Ligue 1,20,2000,0.5,1,2.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,90c99c5c
258,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,10.4,17,1.63,17,0,0,0,0,0,4,0.38,4,0,0,0,0,0,c50281a0
259,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,13.0,12,0.92,11,0,0,1,0,0,2,0.15,2,0,0,0,0,0,070ec0b1
260,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30,1990,17.5,30,1.71,22,0,2,3,3,0,7,0.40,6,0,0,0,1,0,bef0a7ac
261,László Bénes,sk SVK,MF,Augsburg,de Bundesliga,22,1997,7.3,26,3.55,12,8,1,1,4,0,1,0.14,0,1,0,0,0,0,fe888e39
262,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,22,1997,1.7,7,4.20,1,4,0,0,2,0,2,1.20,0,1,0,0,1,0,fe888e39
263,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,27,1993,38.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,8a2248b4
264,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,1992,29.5,34,1.15,27,5,1,1,0,0,0,0.00,0,0,0,0,0,0,f5b6fb78
265,Sergio Benito,es ESP,FW,Valladolid,es La Liga,21,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,608bcb88
266,Bilal Benkhedim,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,2001,0.8,1,1.23,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,b6047994
267,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1989,1.7,2,1.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2ab14aaa
268,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22,1997,14.7,28,1.90,20,2,1,2,3,0,7,0.47,6,0,0,0,1,0,db092d3b
269,Saïd Benrahma,dz ALG,FWMF,West Ham,eng Premier League,24,1995,15.5,63,4.07,52,0,4,3,3,1,10,0.65,10,0,0,0,0,0,5a04fd92
270,Yassine Benrahou,fr FRA,MF,Nîmes,fr Ligue 1,21,1999,13.8,50,3.63,25,17,1,0,7,0,2,0.15,1,0,0,0,1,0,fbf76716
271,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,25,1995,20.1,25,1.24,19,0,2,2,1,1,4,0.20,1,0,1,1,1,0,378825c7
272,Josh Benson,eng ENG,MF,Burnley,eng Premier League,20,1999,2.9,2,0.68,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,bf3aeb61
273,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,25,1994,6.1,5,0.82,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3189f61a
274,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,23,1997,25.8,69,2.67,53,8,1,1,2,4,11,0.43,10,0,0,0,0,1,3b8674e6
275,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,29,1990,20.2,40,1.98,31,0,4,2,1,2,4,0.20,2,0,1,0,0,1,ab070c55
276,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,32,1987,32.2,98,3.05,77,0,9,10,2,0,18,0.56,15,0,2,1,0,0,70d74ece
277,Yassine Benzia,dz ALG,MFFW,Dijon,fr Ligue 1,25,1994,4.5,16,3.54,12,3,1,0,0,0,0,0.00,0,0,0,0,0,0,6fbde63a
278,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,29,1991,0.3,1,3.21,0,1,0,0,0,0,1,3.21,0,1,0,0,0,0,ec1f737d
279,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,25,1994,27.5,150,5.45,99,15,9,16,8,3,18,0.65,11,2,0,3,1,1,53a0e358
280,Gaetano Berardi,ch SUI,DF,Leeds United,eng Premier League,31,1988,1.3,1,0.80,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,5348aada
281,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30,1990,18.7,42,2.25,35,1,2,0,3,1,4,0.21,3,0,0,0,1,0,b6e50615
282,Álex Berenguer,es ESP,MF,Torino,it Serie A,25,1995,1.5,3,2.06,1,0,1,1,0,0,1,0.69,1,0,0,0,0,0,dc1c2fce
283,Álex Berenguer,es ESP,MFFW,Athletic Club,es La Liga,25,1995,25.3,87,3.44,61,14,6,1,4,1,12,0.47,9,1,1,0,1,0,dc1c2fce
284,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,28,1992,29.0,37,1.28,27,4,2,1,2,1,1,0.03,1,0,0,0,0,0,61b3978f
285,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,29,1990,15.1,28,1.85,23,0,1,1,3,0,0,0.00,0,0,0,0,0,0,f72293fc
286,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,22,1998,12.4,23,1.85,20,0,2,1,0,0,1,0.08,0,0,0,1,0,0,d0b6129f
287,Steven Bergwijn,nl NED,FWMF,Tottenham,eng Premier League,22,1997,13.4,35,2.61,24,1,2,3,5,0,7,0.52,3,0,2,1,1,0,a29b1131
288,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,27,1993,18.3,57,3.12,48,8,0,0,0,1,7,0.38,5,2,0,0,0,0,d5575935
289,Bernard,br BRA,MFFW,Everton,eng Premier League,27,1992,5.1,22,4.35,19,0,1,1,1,0,2,0.40,2,0,0,0,0,0,ab4b3e35
290,Federico Bernardeschi,it ITA,MFDF,Juventus,it Serie A,26,1994,10.8,43,3.97,23,15,1,1,3,0,5,0.46,5,0,0,0,0,0,ee93c1a9
291,Bernardo,br BRA,DFMF,Brighton,eng Premier League,25,1995,2.3,4,1.76,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0,17370b95
292,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,23,1997,38.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,28dabd43
293,Juan Bernat,es ESP,DF,Paris S-G,fr Ligue 1,27,1993,2.2,3,1.43,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,433dc9a2
294,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,22,1998,8.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,380a15e2
295,Marco Bertini,it ITA,MF,Lazio,it Serie A,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4b520f96
296,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,30,1989,28.9,43,1.49,29,11,0,0,1,2,4,0.14,3,0,0,0,0,1,01226327
297,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,27,1993,6.8,19,2.79,15,1,1,1,0,1,3,0.44,3,0,0,0,0,0,88895312
298,Loïc Bessile,tg TOG,DF,Bordeaux,fr Ligue 1,21,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4e9957ff
299,Louis Beyer,de GER,DF,M'Gladbach,de Bundesliga,20,2000,2.1,3,1.44,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9af1f9ff
300,Bartosz Bialek,pl POL,FWMF,Wolfsburg,de Bundesliga,18,2001,3.0,11,3.67,8,0,0,2,0,1,3,1.00,2,0,0,0,0,1,763b8b37
301,Giulian Biancone,fr FRA,DFMF,Monaco,fr Ligue 1,20,2000,1.0,2,1.96,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,de40e38c
302,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,30,1990,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7aac47fe
303,Pedro Bigas,es ESP,DF,Eibar,es La Liga,29,1990,17.0,9,0.53,6,2,0,0,0,1,1,0.06,1,0,0,0,0,0,697295b1
304,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,18,2001,13.8,14,1.01,10,0,0,2,1,1,2,0.14,1,0,0,0,0,1,47c609d5
305,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,27,1992,31.1,91,2.92,44,39,1,3,3,1,10,0.32,8,1,0,0,1,0,9e1577aa
306,Davide Biraschi,it ITA,DF,Genoa,it Serie A,26,1994,10.2,4,0.39,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,64cd167d
307,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,23,1996,34.6,59,1.71,47,0,4,3,2,3,3,0.09,3,0,0,0,0,0,6c203af0
308,Leonardo Bittencourt,de GER,MFFW,Werder Bremen,de Bundesliga,26,1993,16.8,51,3.03,28,11,4,2,3,3,4,0.24,1,1,0,0,1,1,dc62fbee
309,Blanco,es ESP,MFFW,Real Madrid,es La Liga,20,2000,2.4,5,2.05,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,506daeac
310,Alejandro Blanco,es ESP,MF,Valencia,es La Liga,21,1998,6.4,11,1.71,10,0,1,0,0,0,0,0.00,0,0,0,0,0,0,c4dce677
311,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,25,1995,18.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,967f34d3
312,Ludovic Blas,fr FRA,MFFW,Nantes,fr Ligue 1,22,1997,31.0,84,2.71,54,4,13,7,4,2,10,0.32,6,0,2,0,2,0,6191093d
313,Alejandro Blesa,es ESP,MF,Levante,es La Liga,18,2002,0.1,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d2ed99b4
314,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,31,1988,26.3,20,0.76,20,0,0,0,0,0,3,0.11,3,0,0,0,0,0,2db2fd7b
315,Antonin Bobichon,fr FRA,MFFW,Angers,fr Ligue 1,24,1995,10.1,45,4.44,29,5,4,2,5,0,3,0.30,2,0,0,1,0,0,7d937aa1
316,Yann Bodiger,fr FRA,MF,Cádiz,es La Liga,25,1995,2.8,5,1.79,2,0,0,0,1,2,0,0.00,0,0,0,0,0,0,8c2c48a9
317,Jean-Paul Boëtius,nl NED,MFFW,Mainz 05,de Bundesliga,26,1994,22.9,73,3.18,60,2,3,3,4,1,8,0.35,7,0,0,1,0,0,635f2732
318,Sacha Boey,fr FRA,DF,Dijon,fr Ligue 1,19,2000,20.7,38,1.83,27,3,3,3,2,0,3,0.14,1,2,0,0,0,0,6c8ddd52
319,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,19,2000,1.4,1,0.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6c8ddd52
320,Jeremie Boga,ci CIV,FWMF,Sassuolo,it Serie A,23,1997,19.8,47,2.37,29,2,11,2,3,0,7,0.35,3,0,2,1,1,0,fe012aca
321,Melayro Bogarde,nl NED,DFMF,Hoffenheim,de Bundesliga,18,2002,3.1,7,2.27,6,0,0,0,1,0,1,0.32,1,0,0,0,0,0,1fda91b3
322,Jayden Bogle,eng ENG,DFMF,Sheffield Utd,eng Premier League,20,2000,12.3,12,0.97,7,2,2,0,1,0,0,0.00,0,0,0,0,0,0,ae5019e6
323,Quentin Boisgard,fr FRA,MFFW,Lorient,fr Ligue 1,23,1997,14.6,59,4.04,34,12,2,5,5,1,5,0.34,5,0,0,0,0,0,f6496133
324,Willy Boly,ci CIV,DF,Wolves,eng Premier League,29,1991,20.9,12,0.57,10,0,0,2,0,0,1,0.05,1,0,0,0,0,0,a4ac4b8f
