Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,-9999
258,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,30,1987,32.8,116,3.54,86,1,9,15,5,0,13,0.40,8,0,0,4,1,0,70d74ece
259,Yassine Benzia,dz ALG,MF,Lille,fr Ligue 1,23,1994,1.8,11,6.19,9,0,0,1,1,0,3,1.69,3,0,0,0,0,0,6fbde63a
260,Domenico Berardi,it ITA,FWMF,Sassuolo,it Serie A,23,1994,31.9,144,4.51,96,13,12,11,9,3,13,0.41,8,3,0,1,1,0,53a0e358
261,Yuri Berchiche,es ESP,DFFW,Athletic Club,es La Liga,28,1990,34.7,49,1.41,35,3,0,3,7,1,6,0.17,6,0,0,0,0,0,b6e50615
262,Álex Berenguer,es ESP,MFDF,Torino,it Serie A,23,1995,16.5,72,4.36,45,12,7,2,6,0,8,0.48,4,2,0,0,2,0,dc1c2fce
263,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,26,1992,24.4,33,1.35,31,1,0,0,1,0,4,0.16,4,0,0,0,0,0,61b3978f
264,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,27,1990,19.5,71,3.65,40,17,1,8,5,0,9,0.46,6,1,0,2,0,0,f72293fc
265,Markel Bergara,es ESP,MF,Getafe,es La Liga,32,1986,0.6,1,1.70,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,04a65a8f
266,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,27,1991,13.1,26,1.99,17,1,2,4,2,0,3,0.23,1,1,0,0,1,0,9001138b
267,Etrit Berisha,al ALB,GK,Atalanta,it Serie A,29,1989,18.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ee833569
268,Valon Berisha,xk KVX,MFFW,Lazio,it Serie A,25,1993,2.2,7,3.18,5,1,0,0,1,0,1,0.45,0,0,0,0,1,0,d5575935
269,Bernard,br BRA,FWMF,Everton,eng Premier League,25,1992,23.5,83,3.53,63,1,10,2,6,1,13,0.55,9,0,3,1,0,0,ab4b3e35
270,Federico Bernardeschi,it ITA,MFFW,Juventus,it Serie A,24,1994,16.4,86,5.25,52,15,6,8,5,0,5,0.31,3,2,0,0,0,0,ee93c1a9
271,Bernardo,br BRA,DF,Brighton,eng Premier League,23,1995,19.5,28,1.44,20,2,1,1,4,0,1,0.05,1,0,0,0,0,0,17370b95
272,Paul Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,21,1997,38.0,6,0.16,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,28dabd43
273,Juan Bernat,es ESP,DFMF,Paris S-G,fr Ligue 1,25,1993,20.4,46,2.25,41,4,0,0,1,0,4,0.20,4,0,0,0,0,0,433dc9a2
274,Antoine Bernede,fr FRA,MF,Paris S-G,fr Ligue 1,19,1999,1.9,3,1.60,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,07a821e4
275,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,20,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,380a15e2
276,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,28,1989,24.0,53,2.21,36,11,0,1,4,1,6,0.25,4,2,0,0,0,0,01226327
277,Daniel Bessa,it ITA,MF,Genoa,it Serie A,25,1993,27.1,88,3.25,68,10,2,3,2,3,7,0.26,4,1,0,1,1,0,88895312
278,Marcus Bettinelli,eng ENG,GK,Fulham,eng Premier League,26,1992,7.0,3,0.43,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0d85a4e8
279,Louis Beyer,de GER,DF,M'Gladbach,de Bundesliga,18,2000,8.0,8,1.00,6,0,1,1,0,0,2,0.25,2,0,0,0,0,0,9af1f9ff
280,Jonathan Biabiany,fr FRA,FW,Parma,it Serie A,30,1988,11.9,24,2.02,17,1,3,0,3,0,0,0.00,0,0,0,0,0,0,6b99d135
281,Giulian Biancone,fr FRA,DF,Monaco,fr Ligue 1,18,2000,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,de40e38c
282,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,28,1990,19.9,19,0.96,18,0,0,1,0,0,5,0.25,5,0,0,0,0,0,7aac47fe
283,Pedro Bigas,es ESP,DF,Eibar,es La Liga,27,1990,6.5,4,0.62,4,0,0,0,0,0,1,0.15,1,0,0,0,0,0,697295b1
284,Lucas Biglia,ar ARG,MF,Milan,it Serie A,32,1986,12.4,27,2.18,21,2,0,1,1,2,2,0.16,2,0,0,0,0,0,5710a281
285,Philip Billing,dk DEN,MF,Huddersfield,eng Premier League,22,1996,24.3,68,2.80,40,12,2,9,4,1,3,0.12,2,1,0,0,0,0,d328a254
286,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,25,1992,35.5,100,2.82,72,23,1,3,0,1,7,0.20,6,0,1,0,0,0,9e1577aa
287,Davide Biraschi,it ITA,DF,Genoa,it Serie A,24,1994,31.6,43,1.36,25,3,4,1,6,4,4,0.13,4,0,0,0,0,0,64cd167d
288,Valter Birsa,si SVN,MFFW,Cagliari,it Serie A,31,1986,3.9,14,3.58,5,6,1,1,0,1,0,0.00,0,0,0,0,0,0,455a2b79
289,Valter Birsa,si SVN,MFFW,Chievo,it Serie A,31,1986,12.2,49,4.01,33,10,3,2,1,0,4,0.33,3,1,0,0,0,0,455a2b79
290,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,21,1996,19.7,54,2.74,35,1,10,2,6,0,2,0.10,1,0,0,0,1,0,6c203af0
291,Leonardo Bittencourt,de GER,MF,Hoffenheim,de Bundesliga,24,1993,11.9,53,4.46,37,6,0,4,5,1,6,0.51,5,0,0,1,0,0,dc62fbee
292,Alejandro Blanco,es ESP,FWMF,Alavés,es La Liga,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,c4dce677
293,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,23,1995,25.0,3,0.12,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,967f34d3
294,Ludovic Blas,fr FRA,MFFW,Guingamp,fr Ligue 1,20,1997,26.4,56,2.12,44,0,4,4,2,2,10,0.38,9,0,0,1,0,0,6191093d
295,Pablo de Blasis,ar ARG,DFMF,Eibar,es La Liga,30,1988,16.9,46,2.72,40,3,1,0,2,0,1,0.06,1,0,0,0,0,0,9ab48bde
296,Pablo de Blasis,ar ARG,FW,Mainz 05,de Bundesliga,30,1988,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9ab48bde
297,Alexis Blin,fr FRA,MF,Amiens,fr Ligue 1,21,1996,22.1,25,1.13,22,0,0,0,1,2,2,0.09,2,0,0,0,0,0,c69ef855
298,Danny Blum,de GER,MF,Eint Frankfurt,de Bundesliga,27,1991,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,eb61713c
299,Emmanuel Boateng,gh GHA,FW,Levante,es La Liga,22,1996,7.8,18,2.32,8,0,1,3,5,1,3,0.39,1,0,0,1,1,0,2e23c66b
300,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,29,1988,18.8,30,1.59,27,0,1,2,0,0,5,0.27,5,0,0,0,0,0,2db2fd7b
301,Kevin-Prince Boateng,gh GHA,FW,Sassuolo,it Serie A,31,1987,10.4,29,2.78,26,0,0,1,2,0,4,0.38,3,0,0,1,0,0,f4ec4fd0
302,Kevin-Prince Boateng,gh GHA,FW,Barcelona,es La Liga,31,1987,2.7,3,1.13,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,f4ec4fd0
303,Antonin Bobichon,fr FRA,MF,Nîmes,fr Ligue 1,22,1995,23.9,65,2.72,43,10,3,7,1,1,4,0.17,0,2,0,1,1,0,7d937aa1
304,Yann Bodiger,fr FRA,MF,Toulouse,fr Ligue 1,23,1995,0.1,1,6.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,8c2c48a9
305,Mathieu Bodmer,fr FRA,MFFW,Amiens,fr Ligue 1,35,1982,11.9,28,2.35,24,0,0,1,2,1,2,0.17,1,0,0,1,0,0,f3642ba8
306,Adam Bodzek,de GER,MFDF,Düsseldorf,de Bundesliga,32,1985,17.7,26,1.47,19,2,0,0,3,2,3,0.17,2,0,0,0,0,1,bb8a42fa
307,Jean-Paul Boëtius,nl NED,MF,Mainz 05,de Bundesliga,24,1994,23.6,83,3.51,63,0,6,4,8,2,11,0.47,10,0,1,0,0,0,635f2732
308,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,17,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6c8ddd52
309,Jeremie Boga,ci CIV,FWMF,Sassuolo,it Serie A,21,1997,16.0,41,2.56,24,0,9,3,5,0,4,0.25,2,0,1,1,0,0,fe012aca
310,Willy Boly,ci CIV,DF,Wolves,eng Premier League,27,1991,35.2,29,0.82,25,0,0,3,0,1,0,0.00,0,0,0,0,0,0,a4ac4b8f
311,Léo Bonatini,br BRA,FW,Wolves,eng Premier League,24,1994,1.5,8,5.33,7,0,0,1,0,0,3,2.00,3,0,0,0,0,0,da23d58d
312,Giacomo Bonaventura,it ITA,MF,Milan,it Serie A,28,1989,7.2,36,5.01,28,1,2,4,1,0,3,0.42,3,0,0,0,0,0,d995ed27
313,Daniele Bonera,it ITA,DF,Villarreal,es La Liga,37,1981,2.6,1,0.39,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,13b0c150
314,Gaëtan Bong,cm CMR,DF,Brighton,eng Premier League,30,1988,20.1,18,0.90,13,3,2,0,0,0,1,0.05,1,0,0,0,0,0,cfd5e123
315,Kevin Bonifazi,it ITA,DF,SPAL,it Serie A,22,1996,25.6,25,0.98,22,0,1,1,1,0,1,0.04,1,0,0,0,0,0,fb77bfef
316,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,31,1987,27.5,24,0.87,22,0,1,1,0,0,2,0.07,2,0,0,0,0,0,52ec54d0
317,Fabio Borini,it ITA,FWDF,Milan,it Serie A,27,1991,11.7,37,3.16,25,0,5,3,3,1,3,0.26,2,0,0,1,0,0,ef5b337e
318,Robin Bormuth,de GER,DF,Düsseldorf,de Bundesliga,22,1995,6.8,3,0.44,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d728acae
319,Artur Boruc,pl POL,GK,Bournemouth,eng Premier League,38,1980,12.0,4,0.33,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,34ccf6fa
320,Olivier Boscagli,fr FRA,DF,Nice,fr Ligue 1,20,1997,9.6,23,2.40,19,3,0,0,0,1,1,0.10,1,0,0,0,0,0,403f5d20
321,Gabriel Boschilia,br BRA,FWMF,Nantes,fr Ligue 1,22,1996,14.7,51,3.48,34,8,0,5,3,1,6,0.41,4,0,0,2,0,0,e90af77c
322,John Bostock,tt TRI,MF,Toulouse,fr Ligue 1,26,1992,10.9,15,1.37,10,3,0,1,1,0,0,0.00,0,0,0,0,0,0,46291841
323,Denis Bouanga,ga GAB,MFFW,Nîmes,fr Ligue 1,23,1994,29.3,74,2.53,48,2,13,7,3,1,8,0.27,4,0,0,0,3,1,0b0cbe5b
324,Zacharie Boucher,fr FRA,GK,Angers,fr Ligue 1,26,1992,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,249cdcff
325,Ryad Boudebouz,dz ALG,MFFW,Celta Vigo,es La Liga,28,1990,8.0,32,4.02,26,2,3,1,0,0,4,0.50,4,0,0,0,0,0,1001ae82
326,Ryad Boudebouz,dz ALG,MFFW,Betis,es La Liga,28,1990,6.0,27,4.51,23,2,2,0,0,0,1,0.17,1,0,0,0,0,0,1001ae82
327,Sofiane Boufal,ma MAR,MFFW,Celta Vigo,es La Liga,24,1993,23.2,115,4.96,54,9,32,7,13,0,13,0.56,7,0,1,1,4,0,b0c71810
328,Nassim Boujellab,ma MAR,MF,Schalke 04,de Bundesliga,19,1999,4.2,5,1.19,2,0,1,1,1,0,2,0.48,1,0,1,0,0,0,541127d5
329,Arnold Bouka Moutou,cg CGO,DFFW,Dijon,fr Ligue 1,29,1988,0.7,1,1.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,f3085377
330,Yassine Bounou,ma MAR,GK,Girona,es La Liga,27,1991,31.8,2,0.06,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,f6798fc3
331,Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,26,1991,22.3,58,2.60,46,3,2,7,0,0,2,0.09,2,0,0,0,0,0,0d077b88
332,Benjamin Bourigeaud,fr FRA,MFFW,Rennes,fr Ligue 1,24,1994,26.9,69,2.56,48,13,0,3,2,3,11,0.41,6,2,0,3,0,0,20e73fac
333,Bilal Boutobba,fr FRA,FWMF,Montpellier,fr Ligue 1,19,1998,0.4,6,16.88,3,0,1,0,2,0,0,0.00,0,0,0,0,0,0,e8a65bc8
334,Umut Bozok,tr TUR,FW,Nîmes,fr Ligue 1,21,1996,13.7,34,2.48,18,0,2,3,11,0,6,0.44,4,0,1,0,1,0,6e2c94ad
335,Filip Bradarić,hr CRO,MF,Cagliari,it Serie A,26,1992,16.6,28,1.69,24,2,0,2,0,0,2,0.12,2,0,0,0,0,0,605873e1
336,Robbie Brady,ie IRL,MF,Burnley,eng Premier League,26,1992,8.0,25,3.12,15,6,1,0,2,1,1,0.12,0,1,0,0,0,0,96bb8cc2
337,Martin Braithwaite,dk DEN,FW,Leganés,es La Liga,27,1991,15.6,28,1.80,21,0,4,1,2,0,9,0.58,6,0,1,1,1,0,fd771f95
338,Julian Brandt,de GER,MFFW,Leverkusen,de Bundesliga,22,1996,29.6,176,5.94,123,27,11,10,4,1,31,1.05,22,5,1,2,1,0,a167537f
339,Darko Brašanac,rs SRB,MF,Alavés,es La Liga,26,1992,17.6,30,1.71,24,2,1,2,1,0,1,0.06,1,0,0,0,0,0,4accb7e0
340,Pedro Brazão,pt POR,MFFW,Nice,fr Ligue 1,15,2002,0.2,1,6.43,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0589c701
341,Fabian Bredlow,de GER,GK,Nürnberg,de Bundesliga,23,1995,12.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d28339cb
342,Josip Brekalo,hr CRO,FWMF,Wolfsburg,de Bundesliga,20,1998,15.7,62,3.94,41,15,1,1,3,1,7,0.44,6,0,1,0,0,0,d4a2533d
343,Gleison Bremer,br BRA,DF,Torino,it Serie A,21,1997,2.0,1,0.49,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5fd5ed86
344,Joshua Brenet,nl NED,DF,Hoffenheim,de Bundesliga,24,1994,10.1,34,3.38,28,2,0,3,0,1,3,0.30,3,0,0,0,0,0,2b5527c4
345,Rajko Brežančić,rs SRB,DF,Huesca,es La Liga,28,1989,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1519a888
346,Anthony Briançon,fr FRA,DF,Nîmes,fr Ligue 1,23,1994,32.5,21,0.65,17,1,0,3,0,0,3,0.09,3,0,0,0,0,0,16324e1d
347,Jimmy Briand,fr FRA,FW,Bordeaux,fr Ligue 1,32,1985,27.7,61,2.20,50,0,3,3,3,2,6,0.22,6,0,0,0,0,0,f83c8d6c
348,Nicolò Brighenti,it ITA,DF,Frosinone,it Serie A,28,1989,11.0,16,1.45,11,3,0,1,1,0,1,0.09,0,0,0,1,0,0,54c356b0
349,Matteo Brighi,it ITA,MF,Empoli,it Serie A,37,1981,2.6,5,1.96,3,1,0,0,1,0,0,0.00,0,0,0,0,0,0,d417b306
350,Enrico Brignola,it ITA,FWMF,Sassuolo,it Serie A,19,1999,1.9,3,1.54,3,0,0,0,0,0,1,0.51,1,0,0,0,0,0,d0643f8f
351,Miguel Britos,uy URU,DF,Watford,eng Premier League,33,1985,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,356a9a62
352,David Brooks,wls WAL,MFFW,Bournemouth,eng Premier League,21,1997,25.1,79,3.14,53,5,3,7,7,4,14,0.56,8,0,2,1,2,1,dc4cae05
353,John Brooks,us USA,DF,Wolfsburg,de Bundesliga,25,1993,29.0,22,0.76,21,0,0,1,0,0,4,0.14,3,0,0,1,0,0,e27da244
354,Daniel Brosinski,de GER,DF,Mainz 05,de Bundesliga,30,1988,24.5,67,2.74,47,16,1,2,1,0,6,0.25,6,0,0,0,0,0,a7813ac4
355,Marcelo Brozović,hr CRO,MF,Inter,it Serie A,25,1992,29.4,145,4.92,118,19,2,1,1,4,6,0.20,3,2,0,0,0,1,33b8d077
356,Bruma,pt POR,MF,RB Leipzig,de Bundesliga,23,1994,6.1,24,3.91,19,0,3,1,1,0,3,0.49,2,0,1,0,0,0,5caa62a7
357,Jeffrey Bruma,nl NED,DF,Schalke 04,de Bundesliga,26,1991,6.9,2,0.29,2,0,0,0,0,0,1,0.14,1,0,0,0,0,0,fbffc4b1
358,Bruno,es ESP,DF,Brighton,eng Premier League,37,1980,12.6,16,1.27,11,4,0,1,0,0,4,0.32,2,1,0,1,0,0,78803d03
359,Jacob Bruun Larsen,dk DEN,FW,Dortmund,de Bundesliga,19,1998,14.1,32,2.28,25,3,2,1,0,1,2,0.14,2,0,0,0,0,0,4e204552
360,Bryan,es ESP,MFFW,Sevilla,es La Liga,17,2001,1.9,6,3.23,4,0,2,0,0,0,2,1.08,1,0,1,0,0,0,7b5ab7f2
361,Joe Bryan,eng ENG,DFMF,Fulham,eng Premier League,24,1993,26.1,52,2.00,33,9,2,5,2,1,2,0.08,2,0,0,0,0,0,af69e7f0
362,Gianluigi Buffon,it ITA,GK,Paris S-G,fr Ligue 1,40,1978,17.0,1,0.06,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,e40d028b
363,Niko Bungert,de GER,DF,Mainz 05,de Bundesliga,31,1986,3.2,2,0.63,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0e0ab524
364,Guido Burgstaller,at AUT,FW,Schalke 04,de Bundesliga,29,1989,17.0,35,2.06,19,1,0,5,8,2,1,0.06,1,0,0,0,0,0,2bcc6d52
365,Burgui,es ESP,MFFW,Alavés,es La Liga,24,1993,6.2,28,4.54,22,4,0,0,2,0,2,0.32,2,0,0,0,0,0,45e304c8
366,Jonathan Burkardt,de GER,FWMF,Mainz 05,de Bundesliga,18,2000,2.9,9,3.13,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,05f99a4a
367,Roman Bürki,ch SUI,GK,Dortmund,de Bundesliga,27,1990,32.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,9d12e142
368,Patrick Burner,mq MTQ,DF,Nice,fr Ligue 1,22,1996,15.0,14,0.93,8,3,1,0,2,0,1,0.07,0,0,0,0,1,0,8746d5d0
369,Sergio Busquets,es ESP,MF,Barcelona,es La Liga,30,1988,30.2,51,1.69,47,0,0,1,2,1,4,0.13,4,0,0,0,0,0,5ab0ea87
370,Gaëtan Bussmann,fr FRA,DF,Mainz 05,de Bundesliga,27,1991,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,278f6efc
371,Unai Bustinza,es ESP,DF,Leganés,es La Liga,26,1992,22.5,33,1.47,23,4,0,1,2,3,2,0.09,2,0,0,0,0,0,f3112790
372,Ludovic Butelle,fr FRA,GK,Angers,fr Ligue 1,35,1983,36.0,6,0.17,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,26975a92
373,David Button,eng ENG,GK,Brighton,eng Premier League,29,1989,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e608ed4c
374,Jakub Błaszczykowski,pl POL,MF,Wolfsburg,de Bundesliga,32,1985,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2b350e6b
375,Erick Cabaco,uy URU,DF,Levante,es La Liga,23,1995,18.1,12,0.66,12,0,0,0,0,0,1,0.06,1,0,0,0,0,0,e7ab4179
376,Willy Caballero,ar ARG,GK,Chelsea,eng Premier League,36,1981,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,a179d516
377,Rémy Cabella,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,28,1990,33.3,139,4.17,103,6,4,13,8,5,17,0.51,12,0,0,2,3,0,148e136f
378,Gustavo Cabral,ar ARG,DF,Celta Vigo,es La Liga,32,1985,21.1,15,0.71,11,0,0,3,0,1,3,0.14,2,0,0,1,0,0,92b4a127
379,Rafael Cabral,br BRA,GK,Sampdoria,it Serie A,28,1990,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,806f7a26
380,Leandro Cabrera,uy URU,DF,Getafe,es La Liga,27,1991,31.0,18,0.58,12,4,0,2,0,0,2,0.06,0,1,0,1,0,0,69cbc8b6
381,Fabrizio Cacciatore,it ITA,DF,Cagliari,it Serie A,31,1986,6.4,14,2.17,14,0,0,0,0,0,2,0.31,2,0,0,0,0,0,00b0bb87
382,Fabrizio Cacciatore,it ITA,DF,Chievo,it Serie A,31,1986,5.5,17,3.07,13,1,1,0,2,0,1,0.18,1,0,0,0,0,0,00b0bb87
383,Martín Cáceres,uy URU,DF,Lazio,it Serie A,31,1987,3.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e94d79e3
384,Martín Cáceres,uy URU,DF,Juventus,it Serie A,31,1987,7.0,3,0.43,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e94d79e3
385,Anthony Caci,fr FRA,DF,Strasbourg,fr Ligue 1,21,1997,25.5,27,1.06,26,0,0,1,0,0,4,0.16,3,0,0,1,0,0,0118c54c
386,Mathieu Cafaro,fr FRA,FWMF,Reims,fr Ligue 1,21,1997,23.3,75,3.22,36,19,8,9,1,2,7,0.30,4,0,1,1,0,1,2a657da0
387,Gary Cahill,eng ENG,DF,Chelsea,eng Premier League,32,1985,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7914b9fe
388,Yannick Cahuzac,fr FRA,MFDF,Toulouse,fr Ligue 1,33,1985,15.9,21,1.32,17,0,0,1,1,2,1,0.06,1,0,0,0,0,0,677ee102
389,Felipe Caicedo,ec ECU,FW,Lazio,it Serie A,29,1988,15.2,50,3.28,33,0,7,2,5,3,8,0.52,2,0,3,0,1,2,93b891d1
390,Marc-Aurèle Caillard,fr FRA,GK,Guingamp,fr Ligue 1,24,1994,21.0,3,0.14,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,5ee6e943
391,Tom Cairney,sct SCO,MFFW,Fulham,eng Premier League,27,1991,24.4,80,3.28,68,0,2,5,4,1,5,0.21,5,0,0,0,0,0,a8748947
392,Caiuby,br BRA,MFFW,Augsburg,de Bundesliga,30,1988,11.2,36,3.22,26,0,3,5,2,0,2,0.18,1,0,0,1,0,0,c6637acf
393,Arturo Calabresi,it ITA,DF,Bologna,it Serie A,22,1996,15.7,20,1.27,19,0,1,0,0,0,2,0.13,1,0,1,0,0,0,34bb6fbd
394,Davide Calabria,it ITA,DF,Milan,it Serie A,21,1996,21.7,48,2.21,42,1,2,1,1,1,5,0.23,5,0,0,0,0,0,2146785a
395,Jordi Calavera,es ESP,DF,Eibar,es La Liga,22,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,bdef8cdb
